p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.7381793959326642e-56,0.4302103168203699,0.429,0.257,3.358510228821094e-52,T cells,Helz
1.7402913748429038e-56,0.4297647760144083,0.717,0.612,3.362590994471459e-52,T cells,Prkar1a
4.892726364399946e-56,1.4768893254269924,0.717,0.714,9.453725881293576e-52,T cells,Gadd45b
4.94206202687061e-56,0.4381297746648769,0.564,0.39,9.549052248319392e-52,T cells,Brd4
1.660306256695491e-55,0.4083755197526632,0.442,0.255,3.2080437491870273e-51,T cells,Csrnp1
1.6782494021111772e-55,0.44518646877220835,0.532,0.361,3.2427134947592166e-51,T cells,Sltm
2.907618599149029e-55,0.42125191356200903,0.396,0.229,5.618100657275754e-51,T cells,Ubac2
3.319570715931535e-55,0.3404730009919579,0.979,0.953,6.414074537322912e-51,T cells,Rps29
4.578747837643414e-55,0.7610840513164583,0.602,0.45,8.847056571894604e-51,T cells,Tsc22d2
4.910731320491838e-55,0.9200363580818862,0.459,0.312,9.48851505745433e-51,T cells,Itgav
5.441629624712074e-55,0.4239365695644366,0.436,0.267,1.0514316760868669e-50,T cells,Cnot2
3.138578365330047e-54,0.48398208209982496,0.483,0.311,6.064361117490717e-50,T cells,Rb1
5.204867612202108e-54,0.34901427019063613,0.482,0.303,1.0056845200296914e-49,T cells,Mettl23
1.2660111934279527e-53,0.4224763277772806,0.322,0.171,2.44618682794149e-49,T cells,Plekha2
1.3473827108459479e-53,0.38506709326621874,0.362,0.196,2.6034128738965405e-49,T cells,Traf3
1.7436256704958081e-53,0.27478375023221524,0.256,0.116,3.3690335205320005e-49,T cells,Rasgrp2
1.8847610757339418e-53,0.4563938357734463,0.676,0.551,3.641735350533122e-49,T cells,Purb
2.6135377948152256e-53,0.35848581380435723,0.361,0.198,5.049877727141979e-49,T cells,Rngtt
3.5475742864810336e-53,0.47583620101130775,0.516,0.357,6.854623036338654e-49,T cells,Pnn
4.3861032991440405e-53,0.3580225594622748,0.931,0.912,8.474828794606115e-49,T cells,Clic1
6.933315940242482e-53,0.4062274940721361,0.464,0.292,1.3396553059736523e-48,T cells,March7
7.713079487901884e-53,0.4388640012006897,0.519,0.352,1.490321218652402e-48,T cells,Nop53
7.975377912270956e-53,0.5402757620565828,0.879,0.874,1.5410025202089943e-48,T cells,Tagln2
1.4899853757323323e-52,0.27925055185660286,0.986,0.977,2.878949742990012e-48,T cells,Rpl37
1.918548916341685e-52,0.4600548143133195,0.552,0.379,3.7070202161554036e-48,T cells,Smg6
4.724598348958353e-52,0.3976271580301389,0.746,0.644,9.128868929857329e-48,T cells,Arpc5
6.1458358420771965e-52,0.35924793849462877,0.403,0.235,1.187498401406156e-47,T cells,Mkrn1
6.365604882919927e-52,0.4153222446487206,0.733,0.661,1.2299621754777883e-47,T cells,Hnrnpc
8.114732123931948e-52,0.4681837584898183,0.534,0.366,1.567928540986131e-47,T cells,Atp5md
9.509790888427312e-52,0.3988733667923895,0.535,0.339,1.8374817954619254e-47,T cells,Tgfb1
1.0812511949493453e-51,0.3738895988626536,0.492,0.316,2.0891935588811249e-47,T cells,Wdr33
1.5202555726777e-51,0.488494937795498,0.374,0.218,2.937437817527852e-47,T cells,Vps54
3.420897303775857e-51,0.3466960789444042,0.285,0.142,6.609857770355711e-47,T cells,Zfp654
3.57808749364671e-51,0.4409720174846832,0.571,0.412,6.9135806552241725e-47,T cells,Wapl
6.445903619538665e-51,0.5124325886679916,0.635,0.528,1.2454774973672608e-46,T cells,Sptssa
1.1187643961129912e-50,0.45060084936209155,0.496,0.333,2.1616765661695215e-46,T cells,Usp25
1.3955938655664866e-50,0.28724466856323805,0.266,0.127,2.6965664670475656e-46,T cells,Riok1
2.5847208729662375e-50,0.41558238145178095,0.639,0.508,4.994197670745364e-46,T cells,Hnrnpa1
3.0874203648234566e-50,0.4140312341568624,0.499,0.33,5.9655136289118826e-46,T cells,Cdk13
3.643323885929056e-50,0.27656646752242375,0.978,0.908,7.039630412392122e-46,T cells,Cmss1
5.3367843564499785e-50,0.48562863726305006,0.671,0.558,1.0311734733532649e-45,T cells,Kansl1
6.354108438579611e-50,0.44595194227587553,0.53,0.362,1.2277408325023524e-45,T cells,Rap1gds1
8.207101400758895e-50,0.4555565954815165,0.62,0.501,1.5857761326546336e-45,T cells,Zfand6
1.3949973480061644e-49,0.305443781846016,0.342,0.187,2.695413875817511e-45,T cells,Eed
1.5752992397324053e-49,0.9084831318295519,0.605,0.508,3.0437931910109536e-45,T cells,1810058I24Rik
1.871621127440048e-49,0.3542860121228389,0.319,0.171,3.6163463424396606e-45,T cells,Rif1
1.947715515761712e-49,0.371343085788431,0.696,0.567,3.7633759195547804e-45,T cells,Psme1
3.7476049124769435e-49,0.7270216795129936,0.592,0.459,7.24112221188795e-45,T cells,Tiparp
4.1489245910326536e-49,0.3933292780414125,0.496,0.331,8.016552094793293e-45,T cells,Chd1
4.724603227560955e-49,0.28591544320334744,0.309,0.161,9.128878356293277e-45,T cells,Orc4
8.175330389140188e-49,0.39878688461433376,0.678,0.572,1.579637337789667e-44,T cells,Anp32a
8.881429672127287e-49,0.4635949489455265,0.383,0.232,1.7160698412484342e-44,T cells,Vgll4
1.1370461949564316e-48,0.4719743521025117,0.579,0.425,2.1970006578948171e-44,T cells,Zcchc7
1.3077772196701176e-48,0.4010628279289876,0.711,0.594,2.526887143846601e-44,T cells,Nsa2
1.423725425677597e-48,0.4153310168421285,0.576,0.417,2.750922267494253e-44,T cells,Mif
2.9309857373713245e-48,0.35269113439572775,0.49,0.302,5.663250641748874e-44,T cells,Mndal
5.098136513026144e-48,0.9942645671130619,0.716,0.663,9.850619370469115e-44,T cells,Nr4a1
6.323596937795307e-48,0.2578851934266572,0.415,0.232,1.2218454003208092e-43,T cells,Hcls1
1.2514361114972596e-47,0.3761800767643815,0.48,0.32,2.418024854635005e-43,T cells,Sf1
2.7490139009433096e-47,0.3879587776778023,0.559,0.38,5.311644659402663e-43,T cells,Snhg1
3.063890278911437e-47,0.4095286598459022,0.401,0.246,5.920048796912678e-43,T cells,Dnajc15
3.0768616534899506e-47,0.39614750965612555,0.308,0.161,5.945112086873283e-43,T cells,Dut
4.777042096202546e-47,0.3830210850934327,0.499,0.34,9.230200738282559e-43,T cells,Mapk1
6.613992427041187e-47,0.4083893124568305,0.851,0.842,1.2779556167528982e-42,T cells,Srsf3
7.259357052179866e-47,0.3607052594928497,0.968,0.971,1.4026529696221938e-42,T cells,Rps17
1.1556648651208823e-46,0.34014890573157974,0.462,0.275,2.2329756523865687e-42,T cells,Cd48
1.1921808559652138e-46,0.46070181507140795,0.474,0.325,2.3035318498959862e-42,T cells,Ap3s1
1.269586549311401e-46,0.41128699090749743,0.49,0.331,2.453095130579489e-42,T cells,Tab2
2.770303069519877e-46,0.35049902249525294,0.45,0.287,5.352779590926306e-42,T cells,Chd3
3.2605058198980497e-46,0.3835581802269621,0.775,0.743,6.299949345207011e-42,T cells,Ube2b
3.626797007676431e-46,0.31880065103461436,0.299,0.159,7.0076971782324e-42,T cells,Tasor2
3.800611572626232e-46,0.4174113673814649,0.688,0.586,7.343541680628405e-42,T cells,Set
5.733613069879611e-46,0.543339331697393,0.529,0.382,1.1078487173621385e-41,T cells,Tob2
5.77531791095316e-46,0.39012407280518246,0.795,0.734,1.1159069267543696e-41,T cells,Spcs2
1.0253641887231532e-45,0.3269912792077115,0.326,0.179,1.9812086854508767e-41,T cells,Tspan14
1.0941891155158196e-45,0.405112775278919,0.77,0.705,2.1141922089996665e-41,T cells,Slc25a5
1.1277282746568808e-45,0.3112980548211386,0.357,0.204,2.178996572292025e-41,T cells,Adss
1.9808996610669308e-45,0.3874490161339028,0.779,0.712,3.8274943251135236e-41,T cells,Kmt2e
1.9986014422996962e-45,0.39908766286317665,0.494,0.331,3.861697706811473e-41,T cells,Tpp2
2.142880368834817e-45,0.3419377559776733,0.525,0.363,4.1404734486626334e-41,T cells,Nt5c
3.722655214062838e-45,0.3941012572950293,0.962,0.898,7.192914404612216e-41,T cells,S100a10
3.905806321601607e-45,0.6752332321598735,0.688,0.609,7.546798974598625e-41,T cells,Ssh2
4.443713338818697e-45,0.3978671327644173,0.478,0.323,8.586142913265487e-41,T cells,Tlk1
4.834793604913176e-45,0.5361522142863566,0.68,0.598,9.341788203413238e-41,T cells,Tcf12
5.727513786867477e-45,0.37294207615285313,0.341,0.192,1.1066702138985338e-40,T cells,Plekha5
5.839648758203688e-45,1.405513739955322,0.476,0.387,1.1283369330601166e-40,T cells,Large1
6.099328126437706e-45,0.3398999113425455,0.36,0.209,1.1785121805902936e-40,T cells,Smg7
7.481713811682531e-45,0.2973989658378353,0.333,0.185,1.4456167426932987e-40,T cells,Sf3b3
7.646552165416717e-45,0.3557772774858564,0.437,0.279,1.477466809401818e-40,T cells,R3hdm1
8.002661556482526e-45,0.2971334606157286,0.316,0.17,1.5462742659435537e-40,T cells,Zc3h12a
9.179303511868067e-45,0.397901978541749,0.658,0.554,1.7736250245631478e-40,T cells,Ube2i
9.235770778900636e-45,0.2891727330239675,0.338,0.19,1.784535629899181e-40,T cells,Dnajc2
1.0260642662584506e-44,0.3558457891599501,0.362,0.214,1.982561375264578e-40,T cells,Rad50
1.1452736294109956e-44,0.36225087539240725,0.357,0.206,2.2128977067479257e-40,T cells,Rps6ka5
1.8047761979513274e-44,0.370551612485833,0.72,0.638,3.487188569681555e-40,T cells,Tomm20
2.378533438425808e-44,0.5926524164250655,0.414,0.263,4.595802309726346e-40,T cells,Arhgap31
2.7439295071062646e-44,0.4051354575895835,0.379,0.23,5.3018205936307244e-40,T cells,Tcf20
3.614723898200341e-44,0.29025182487578044,0.379,0.221,6.984369516102699e-40,T cells,Ppp1r18
5.70722683339757e-44,0.3768040977063275,0.481,0.327,1.1027503687490785e-39,T cells,Ctcf
5.776722884696477e-44,0.45926286570582,0.732,0.668,1.1161783957810532e-39,T cells,Anp32b
7.798888282806094e-44,0.5351614889168179,0.373,0.228,1.5069011940037933e-39,T cells,Ugcg
7.889287191643945e-44,0.28270471986226803,0.297,0.157,1.524368071169443e-39,T cells,Elf4
1.0491395664752426e-43,0.3968743608292745,0.398,0.247,2.0271474703434638e-39,T cells,Rcor1
1.244719293225656e-43,0.42125972101698095,0.534,0.389,2.4050466183706123e-39,T cells,Zfp148
1.3941604071739443e-43,0.40269817525371066,0.464,0.31,2.6937967387414954e-39,T cells,Ambra1
3.043317760584974e-43,0.36586148521375245,0.415,0.26,5.880298577002287e-39,T cells,Kpna1
3.549306638343557e-43,0.35104419239461415,0.458,0.299,6.857970286607421e-39,T cells,Psip1
3.829508760934223e-43,0.3303638519666682,0.462,0.293,7.399376827877106e-39,T cells,Psmb9
4.245219643781297e-43,0.42667511626249077,0.549,0.41,8.202613395714222e-39,T cells,Top2b
4.325043286493413e-43,0.3765093207891069,0.424,0.273,8.356848638162572e-39,T cells,Lonp2
6.680760987306473e-43,0.42110665135797865,0.507,0.346,1.2908566379673567e-38,T cells,Dip2b
1.2765264656584864e-42,0.5128340709887043,0.505,0.368,2.4665044369453273e-38,T cells,Mbd5
1.3827197950948402e-42,0.36288176844363573,0.373,0.225,2.6716911880822504e-38,T cells,Suz12
1.9551515179744804e-42,0.3615803166514868,0.546,0.398,3.777743763030291e-38,T cells,Snrpf
2.0788592888697566e-42,0.39090926699221124,0.322,0.185,4.0167719179541434e-38,T cells,Nlk
3.073357489956625e-42,0.4164210972875124,0.626,0.451,5.938341342094191e-38,T cells,Rel
3.8210745417858874e-42,0.3762169823483871,0.663,0.565,7.383080229638692e-38,T cells,Eif3m
4.7442113545395907e-42,0.39212418174497854,0.678,0.589,9.166765179241397e-38,T cells,Srsf11
9.754711282807637e-42,0.4184830649603285,0.641,0.533,1.884805314064092e-37,T cells,Nme1
1.2018614029962607e-41,0.2753990364161436,0.271,0.14,2.322236602869375e-37,T cells,Galnt7
1.8605633747944846e-41,0.46528956526914156,0.738,0.66,3.594980552777903e-37,T cells,Arl6ip1
2.0528874909684165e-41,0.31300474725519495,0.355,0.211,3.966589210049174e-37,T cells,Rab3gap1
2.2629847912545457e-41,0.36733765563154863,0.508,0.355,4.372539213662034e-37,T cells,Fubp1
3.117347727310497e-41,0.31161066668786486,0.838,0.823,6.023339278709342e-37,T cells,Pafah1b1
3.1980689785265717e-41,0.30585334150171395,1,0.999,6.1793088803090415e-37,T cells,Actb
3.2921714747504987e-41,0.323248646694158,0.821,0.773,6.3611337235129136e-37,T cells,Rpl35
4.4230153476757213e-41,0.3498432214778451,0.51,0.367,8.546150254779029e-37,T cells,Emg1
1.6164528707731612e-40,0.3827877225279369,0.546,0.408,3.123310236907902e-36,T cells,Ppp1r11
1.9824046341850857e-40,0.39253247074687025,0.527,0.383,3.8304022341724227e-36,T cells,Phf3
2.7237378706908607e-40,0.39836358893767265,0.676,0.574,5.262806313748881e-36,T cells,Abracl
3.486643867134658e-40,0.2962718173327895,0.365,0.211,6.736893280077586e-36,T cells,Ubash3b
4.263174134012049e-40,0.39545129633699827,0.697,0.621,8.237305061738081e-36,T cells,Sfpq
4.828730274949082e-40,0.3242136193730326,0.434,0.274,9.330072637256617e-36,T cells,Pycard
7.448189574393654e-40,0.30915553585074934,0.406,0.259,1.4391391895643419e-35,T cells,Fbl
9.030932489500789e-40,0.4811954094639503,0.384,0.238,1.7449567756213424e-35,T cells,Arhgef6
1.3493483638410372e-39,0.34149522272161315,0.29,0.162,2.607210908613652e-35,T cells,Tshz1
1.5745722853978798e-39,0.3081859036355216,0.313,0.177,3.0423885698457835e-35,T cells,Stk39
1.6007380648568463e-39,0.29604915670458254,0.418,0.267,3.0929460889163985e-35,T cells,Pkn1
5.7357660918739516e-39,0.34718898979694035,0.448,0.29,1.108264724271885e-34,T cells,Tle4
5.8049388280756185e-39,0.3545277080755541,0.326,0.192,1.121630280360771e-34,T cells,Fbxo34
6.160471361612438e-39,0.3781738238089156,0.609,0.502,1.1903262764907553e-34,T cells,Acin1
8.121903805208259e-39,0.2525470779204859,0.957,0.939,1.5693142532423398e-34,T cells,Uqcrh
8.98038902173113e-39,0.2943442158377854,0.393,0.246,1.7351907667788888e-34,T cells,Mark2
1.1278377451066793e-38,0.33971332124859027,0.429,0.283,2.1792080910951256e-34,T cells,Ptbp1
2.2166165912031457e-38,0.2949745345351464,0.263,0.138,4.2829465775227185e-34,T cells,Slc16a6
4.524997817537605e-38,0.5186026414204876,0.349,0.219,8.74320078304616e-34,T cells,Soat1
5.311576990034076e-38,0.31249579068672495,0.874,0.862,1.0263029060143842e-33,T cells,Cox7a2l
5.530403469191537e-38,0.35850090969334203,0.338,0.203,1.0685845583171887e-33,T cells,Slc4a7
6.106667286781568e-38,0.2561153910220979,0.266,0.142,1.1799302531519345e-33,T cells,Cul2
6.613687844603682e-38,0.3676313217474869,0.697,0.637,1.2778967653343234e-33,T cells,Ppp1ca
6.82161266784917e-38,0.37674379622633125,0.53,0.399,1.3180719996818167e-33,T cells,Thrap3
6.826605604948671e-38,0.30289906455148813,0.299,0.17,1.3190367349881822e-33,T cells,Hbs1l
8.440937927487025e-38,0.3456430488469049,0.641,0.539,1.6309580263490432e-33,T cells,Dnaja2
9.702270030551089e-38,0.4209620166462682,0.558,0.43,1.874672615303081e-33,T cells,Arl15
1.3407423586065157e-37,0.919740498225643,0.287,0.179,2.5905823852995097e-33,T cells,Il1r1
1.3878119752535702e-37,0.5482106285372352,0.266,0.152,2.6815302985849484e-33,T cells,St3gal3
5.07623155660891e-37,0.28827772357980364,0.365,0.219,9.808294613679736e-33,T cells,Ralgapa2
1.091929674639487e-36,0.3860526821419105,0.376,0.242,2.1098265173384168e-32,T cells,Scaper
2.748509522967534e-36,0.2745761808007471,0.255,0.137,5.310670100277869e-32,T cells,Cep57
3.756713397767971e-36,0.294123854014863,0.301,0.175,7.258721627167274e-32,T cells,Ppm1b
4.475686598797718e-36,0.3840274315792435,0.399,0.264,8.64792164619695e-32,T cells,Rev3l
5.8115477378363706e-36,0.3383236529635846,0.428,0.289,1.1229072539047435e-31,T cells,Fars2
6.286625646394433e-36,0.29199143238459707,0.351,0.211,1.2147018073963324e-31,T cells,Rell1
1.0197751050807702e-35,0.3265615931660931,0.38,0.233,1.9704094580370643e-31,T cells,Plcl2
1.6481922150215695e-35,0.3216513233891688,0.496,0.358,3.1846369978646765e-31,T cells,Smg1
1.8491957353264174e-35,0.3014023152685803,0.297,0.172,3.573015999797704e-31,T cells,Ddx10
1.9698605351897747e-35,0.35229630297372405,0.768,0.72,3.8061645260936827e-31,T cells,Cox5a
2.0893685229897508e-35,0.3276739027329252,0.769,0.721,4.037077860120797e-31,T cells,Rpl36a
2.3303185835781068e-35,0.30724240239417966,0.54,0.397,4.502641567189618e-31,T cells,Dpm1
4.989088570460834e-35,0.3923816014504888,0.31,0.181,9.639916935844423e-31,T cells,Homer1
5.39163778731076e-35,0.3257634179883113,0.367,0.234,1.041772253264185e-30,T cells,Birc2
6.674812404178758e-35,0.3348695549347377,0.425,0.274,1.2897072527354195e-30,T cells,Pdlim1
8.164613537239535e-35,0.3104205358777959,0.356,0.224,1.577566627665423e-30,T cells,Tor1aip2
9.91073174583773e-35,0.29820378355422744,0.27,0.15,1.914951587930766e-30,T cells,Atp10a
1.0969292983138717e-34,0.2983422366320936,0.465,0.312,2.1194867902020628e-30,T cells,Nedd9
2.565488960651785e-34,0.3351255599988776,0.446,0.316,4.957037769771379e-30,T cells,Rbbp4
3.4815862446423648e-34,0.30722626608437886,0.292,0.172,6.727120941897978e-30,T cells,Ppm1g
5.72175999279459e-34,0.2901459589410355,0.41,0.273,1.1055584658077707e-29,T cells,Pole4
6.008684013098344e-34,0.2991713715574545,0.358,0.228,1.160997925010862e-29,T cells,Nup153
7.827264235274138e-34,0.32065444954760547,0.475,0.341,1.512383995539669e-29,T cells,Zc3h15
1.2360057553645192e-33,0.26289647465832705,0.328,0.199,2.388210320515324e-29,T cells,Lsm5
1.2572058759865381e-33,0.4867690945352476,0.304,0.187,2.429173193581189e-29,T cells,Nmt2
1.3576115930805792e-33,0.351387627181796,0.412,0.281,2.6231771201502954e-29,T cells,Cdkal1
1.8637000630650605e-33,0.41913900697052786,0.663,0.602,3.60104126185431e-29,T cells,Fam172a
3.219055697072628e-33,0.297102807590321,0.313,0.189,6.219859417883733e-29,T cells,Nfatc1
6.0027875056470594e-33,0.3361279900057994,0.522,0.393,1.1598586018411248e-28,T cells,Hnrnpd
7.669738323669817e-33,0.33510768345989606,0.477,0.345,1.481946838899482e-28,T cells,Hnrnpl
8.045397441867041e-33,0.3378160399632603,0.425,0.296,1.5545316937175495e-28,T cells,Hipk1
8.846126576232666e-33,0.3212177359716506,0.477,0.342,1.7092485770596758e-28,T cells,Ppp2r5c
1.0647623289058432e-32,0.33030091672976103,0.427,0.292,2.0573337719118704e-28,T cells,Atxn7
1.1665744400510752e-32,0.3131475836736073,0.833,0.824,2.2540551330666872e-28,T cells,Ncl
1.9503333951316395e-32,0.3035698597714633,0.387,0.257,3.7684341860733537e-28,T cells,Cnot1
2.829735987710137e-32,0.3232586297213878,0.346,0.218,5.4676158754535265e-28,T cells,Atp2b4
3.224903408770491e-32,0.29411758720214926,0.401,0.269,6.231158366426343e-28,T cells,Kdm5a
3.5398106150990017e-32,0.3255297446376567,0.461,0.331,6.839622070494291e-28,T cells,Celf1
3.988008109734652e-32,0.29057341402520304,0.387,0.254,7.705629269629294e-28,T cells,Vamp4
5.556120019740069e-32,0.3287228021381283,0.379,0.252,1.0735535102141763e-27,T cells,Vps13a
1.4707099846983782e-31,0.3318703443159041,0.471,0.34,2.8417058324342062e-27,T cells,Rbm6
1.7492130125438958e-31,0.3816360807269432,0.395,0.275,3.3798293828373155e-27,T cells,Csnk1g3
1.7696210937781248e-31,0.32224941701850596,0.789,0.752,3.419261877398093e-27,T cells,Slc38a2
2.287148811889877e-31,0.2967764128190244,0.364,0.236,4.41922893433362e-27,T cells,Etnk1
2.5863106013456556e-31,0.3184018368015677,0.416,0.286,4.9972693439200756e-27,T cells,Pds5a
4.466471699699312e-31,0.3658201557138171,0.611,0.528,8.63011661815901e-27,T cells,Kmt2c
6.063184838850567e-31,0.33908323389202055,0.44,0.311,1.1715285745627066e-26,T cells,Stt3b
9.767876661534891e-31,0.3570713244722196,0.408,0.284,1.8873491285417715e-26,T cells,Srpk2
1.1095692078401004e-30,0.3047563441718937,0.497,0.368,2.1439096233886422e-26,T cells,Khdrbs1
1.3861895557993765e-30,0.27450559313366685,0.686,0.622,2.6783954597155555e-26,T cells,Kpna4
1.797631044625629e-30,0.3465923062012761,0.475,0.35,3.4733827044256407e-26,T cells,Galnt1
2.7007899303717985e-30,0.41971272199467835,0.646,0.584,5.218466303464389e-26,T cells,Fbxl17
3.0471969389343095e-30,0.3201677292520149,0.307,0.19,5.887793925408873e-26,T cells,Abhd17b
3.1484204077925403e-30,0.35663300794077035,0.481,0.359,6.083377911936747e-26,T cells,Nrd1
3.5237746915894956e-30,0.3148055688810357,0.605,0.505,6.808637459089224e-26,T cells,Lsm4
3.7064484679900124e-30,0.2911663696189357,0.391,0.268,7.161599729850301e-26,T cells,Dnajc7
5.958244763951174e-30,0.35523826597243546,0.441,0.317,1.1512520532906458e-25,T cells,Lrch3
1.0429854891743391e-29,0.27110613676710305,0.434,0.303,2.015256562182658e-25,T cells,Fam168b
1.1464270231487136e-29,0.2870896209809401,0.315,0.198,2.2151262941279446e-25,T cells,Slc25a36
1.2873443714150198e-29,0.29403492502260864,0.383,0.255,2.487406794448101e-25,T cells,Prkce
1.9630876874669186e-29,0.251179514536829,0.332,0.211,3.79307802972358e-25,T cells,Ube2j2
